"","gs_name","stat_est","pval","adjp"
"1","KEGG_CIRCADIAN_RHYTHM_MAMMAL","97.6970279510252","0.0117859023453303",0.021980707874041
"2","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM","97.6729786824149","7.48145783133363e-09",3.57767150139416e-08
"3","KEGG_BETA_ALANINE_METABOLISM","95.3114760121281","0.000294996557581756",0.000758853213641345
